1.500000000000000000e+02,1.500000000000000000e+02,1.439410481772909804e+02,1.500000000000000000e+02,1.500000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000000e+02,1.139415006206251064e+02,1.039988145533093160e+02,1.352228106607135487e+02,1.500000000000000000e+02,-1.000000000000000000e+00,0.000000000000000000e+00
9.361043430223635653e+01,6.623443788594848058e+01,6.788248201386315372e+01,1.033254461022930855e+02,1.500000000000000000e+02,-2.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000000e+02,1.317835686593210482e+02,1.500000000000000000e+02,1.500000000000000000e+02,1.500000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000000e+02,1.192658991968711319e+02,1.500000000000000000e+02,1.500000000000000000e+02,1.500000000000000000e+02,-1.000000000000000000e+00,0.000000000000000000e+00
1.172014672575786847e+02,9.511547710896645924e+01,1.500000000000000000e+02,1.500000000000000000e+02,1.500000000000000000e+02,-1.000000000000000000e+00,0.000000000000000000e+00
6.930469551516175386e+01,1.500000000000000000e+02,1.500000000000000000e+02,1.500000000000000000e+02,1.500000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00
5.866698592535797019e+01,9.614290136574004464e+01,1.500000000000000000e+02,1.500000000000000000e+02,1.500000000000000000e+02,-1.000000000000000000e+00,0.000000000000000000e+00
7.057742253076597194e+01,1.500000000000000000e+02,1.500000000000000000e+02,1.500000000000000000e+02,1.500000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00
6.646516317406258167e+01,1.094290677339352698e+02,1.500000000000000000e+02,1.500000000000000000e+02,1.500000000000000000e+02,4.000000000000000000e+00,0.000000000000000000e+00
5.088109541918622369e+01,4.749349027792151645e+01,6.304130758930092071e+01,1.500000000000000000e+02,1.500000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000000e+02,1.500000000000000000e+02,1.500000000000000000e+02,1.500000000000000000e+02,1.500000000000000000e+02,4.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000000e+02,1.500000000000000000e+02,1.500000000000000000e+02,1.500000000000000000e+02,1.500000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000000e+02,1.500000000000000000e+02,1.500000000000000000e+02,1.500000000000000000e+02,1.500000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000000e+02,1.500000000000000000e+02,1.500000000000000000e+02,1.500000000000000000e+02,1.500000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000000e+02,1.500000000000000000e+02,1.500000000000000000e+02,1.500000000000000000e+02,1.500000000000000000e+02,4.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000000e+02,1.500000000000000000e+02,1.500000000000000000e+02,1.500000000000000000e+02,1.500000000000000000e+02,5.000000000000000000e+00,0.000000000000000000e+00
1.416316208492401643e+02,9.735064620714025807e+01,1.500000000000000000e+02,1.500000000000000000e+02,1.500000000000000000e+02,3.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000000e+02,1.099311607178777166e+02,6.894543315977081477e+01,1.500000000000000000e+02,1.500000000000000000e+02,3.000000000000000000e+00,1.000000000000000000e+00
1.500000000000000000e+02,1.500000000000000000e+02,7.735401925988223581e+01,4.521777588967427874e+01,1.500000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000000e+02,1.500000000000000000e+02,1.500000000000000000e+02,1.500000000000000000e+02,5.974393217478355922e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000000e+02,1.500000000000000000e+02,1.500000000000000000e+02,1.008262989398768212e+02,4.989543356229095394e+01,-1.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000000e+02,1.500000000000000000e+02,1.500000000000000000e+02,7.050665370281977573e+01,4.554642917084195375e+01,-1.000000000000000000e+00,1.000000000000000000e+00
1.500000000000000000e+02,1.500000000000000000e+02,1.500000000000000000e+02,4.731296535788136737e+01,3.624038133273300133e+01,-1.000000000000000000e+00,1.000000000000000000e+00
1.500000000000000000e+02,1.500000000000000000e+02,1.500000000000000000e+02,6.625173414225351110e+01,3.874887902265011519e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000000e+02,1.500000000000000000e+02,1.500000000000000000e+02,8.069923449887429001e+01,4.590384085849354534e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000000e+02,1.500000000000000000e+02,1.500000000000000000e+02,8.378618177702794867e+01,4.763540245414800722e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000000e+02,1.500000000000000000e+02,1.500000000000000000e+02,1.500000000000000000e+02,4.977880919375732560e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000000e+02,1.500000000000000000e+02,1.500000000000000000e+02,1.500000000000000000e+02,1.500000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000000e+02,1.500000000000000000e+02,1.399171556130874876e+02,1.500000000000000000e+02,1.500000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000000e+02,1.222141884458207244e+02,9.935992076826225627e+01,1.142987363616358039e+02,1.500000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.347460444916950166e+02,7.198860234184154194e+01,5.866635801133550387e+01,6.737106432954894331e+01,1.273410216726678073e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000000e+02,1.402131838295035493e+02,1.500000000000000000e+02,1.500000000000000000e+02,1.500000000000000000e+02,3.000000000000000000e+00,0.000000000000000000e+00
9.927476054183448184e+01,1.500000000000000000e+02,1.500000000000000000e+02,1.209705270513619411e+02,1.500000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00
9.269656908257724126e+01,1.500000000000000000e+02,1.500000000000000000e+02,1.206537497309991380e+02,1.500000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.114317650688351193e+02,1.500000000000000000e+02,1.500000000000000000e+02,1.042938704444412252e+02,8.487242441157859218e+01,1.000000000000000000e+00,0.000000000000000000e+00
1.061607112588025217e+02,1.500000000000000000e+02,1.500000000000000000e+02,1.104698491115798902e+02,7.757309633584243613e+01,1.000000000000000000e+00,0.000000000000000000e+00
9.788010413358102824e+01,1.500000000000000000e+02,1.500000000000000000e+02,1.500000000000000000e+02,8.112927837954630661e+01,2.000000000000000000e+00,0.000000000000000000e+00
8.096481792305205261e+01,9.535761488189481838e+01,1.500000000000000000e+02,1.500000000000000000e+02,1.500000000000000000e+02,3.000000000000000000e+00,0.000000000000000000e+00
6.885182711269473543e+01,5.625442746789029513e+01,6.472957675798772925e+01,1.229011783864163476e+02,1.500000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000000e+02,1.500000000000000000e+02,1.157703822937862697e+02,1.376635815564468714e+02,1.500000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000000e+02,1.500000000000000000e+02,1.021054364466499038e+02,1.216462762528496739e+02,1.500000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000000e+02,1.500000000000000000e+02,7.144576933058272061e+01,8.501467799673633863e+01,1.500000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000000e+02,4.076830193807327873e+01,3.444521767776139143e+01,4.080442676106218869e+01,8.324646040247331769e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.579110211255016338e+01,1.500000000000000000e+02,1.500000000000000000e+02,1.395871669993189812e+02,1.260492376962275358e+02,-3.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000000e+02,1.500000000000000000e+02,1.439185322735121701e+02,1.224861654781388012e+02,1.475174808162175850e+02,-4.000000000000000000e+00,0.000000000000000000e+00
1.224417750383188235e+02,9.932528034238205805e+01,1.140241525458918090e+02,1.500000000000000000e+02,1.500000000000000000e+02,-4.000000000000000000e+00,0.000000000000000000e+00
8.801236357037201685e+01,1.265203514063364167e+02,1.500000000000000000e+02,1.500000000000000000e+02,1.500000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
8.233188680938144444e+01,1.179974592155906947e+02,1.309485424474455044e+02,1.413116725665019828e+02,1.500000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
7.605152821048116607e+01,1.089425221608124303e+02,9.247253562510337588e+01,9.974678416154986849e+01,1.500000000000000000e+02,-1.000000000000000000e+00,0.000000000000000000e+00
7.998655081745401674e+01,6.003638517088928239e+01,5.195915868889839118e+01,6.325769285552774335e+01,1.384897495842429578e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000000e+02,1.500000000000000000e+02,1.500000000000000000e+02,1.500000000000000000e+02,9.061603277259800393e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000000e+02,1.500000000000000000e+02,1.500000000000000000e+02,1.500000000000000000e+02,9.594423982204357060e+01,1.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000000e+02,1.500000000000000000e+02,1.500000000000000000e+02,1.500000000000000000e+02,1.406549603941824955e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000000e+02,1.040638425794959119e+02,1.256697540086790923e+02,1.500000000000000000e+02,1.500000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000000e+02,4.754096998020753517e+01,8.657827477188189391e+01,1.500000000000000000e+02,1.500000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000000e+02,1.500000000000000000e+02,1.230810041316446899e+02,1.377430349874094304e+02,1.500000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00
9.516931526015798681e+01,1.500000000000000000e+02,1.500000000000000000e+02,1.241467112663486176e+02,1.192320320263863351e+02,2.000000000000000000e+00,0.000000000000000000e+00
7.022319936818986719e+01,1.500000000000000000e+02,1.500000000000000000e+02,1.500000000000000000e+02,1.087679578371803757e+02,1.000000000000000000e+00,0.000000000000000000e+00
6.517164098745523404e+01,1.055800260322496200e+02,1.500000000000000000e+02,1.500000000000000000e+02,1.145724787436702172e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.418551940219313678e+01,1.041601951758710385e+02,1.500000000000000000e+02,1.500000000000000000e+02,1.155606398246169277e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.316451800653346993e+01,1.500000000000000000e+02,1.500000000000000000e+02,1.500000000000000000e+02,1.166033108946919157e+02,1.000000000000000000e+00,0.000000000000000000e+00
5.666522760012430382e+01,1.500000000000000000e+02,1.500000000000000000e+02,1.500000000000000000e+02,1.380317458861510431e+02,1.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000000e+02,1.500000000000000000e+02,1.500000000000000000e+02,1.500000000000000000e+02,1.500000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000000e+02,1.500000000000000000e+02,1.500000000000000000e+02,1.500000000000000000e+02,1.500000000000000000e+02,-2.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000000e+02,1.500000000000000000e+02,1.500000000000000000e+02,1.500000000000000000e+02,1.500000000000000000e+02,-1.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000000e+02,1.500000000000000000e+02,1.491480829142116420e+02,1.228844381601070950e+02,1.433111998463640475e+02,1.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000000e+02,1.500000000000000000e+02,1.339510758248352147e+02,9.564643654187828758e+01,9.885629493757174657e+01,1.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000000e+02,1.500000000000000000e+02,1.276802845707443623e+02,7.583491705195537236e+01,6.985127579149431654e+01,-1.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000000e+02,1.500000000000000000e+02,6.291402876735861582e+01,4.522226897795854228e+01,4.673988858461540019e+01,-2.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000000e+02,1.500000000000000000e+02,1.500000000000000000e+02,1.500000000000000000e+02,7.556175839380020420e+01,5.000000000000000000e+00,0.000000000000000000e+00
1.341297380346665875e+02,5.903048914670435465e+01,4.787320189800259129e+01,5.461267159611465871e+01,1.016915641670835697e+02,3.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000000e+02,1.221213047489297594e+02,5.933488254606697154e+01,4.987998851454531035e+01,5.891445477140752018e+01,1.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000000e+02,1.500000000000000000e+02,1.500000000000000000e+02,1.500000000000000000e+02,1.500000000000000000e+02,-2.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000000e+02,1.500000000000000000e+02,1.500000000000000000e+02,1.500000000000000000e+02,1.500000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000000e+02,1.500000000000000000e+02,1.500000000000000000e+02,1.500000000000000000e+02,1.500000000000000000e+02,3.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000000e+02,1.500000000000000000e+02,1.500000000000000000e+02,1.500000000000000000e+02,1.500000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000000e+02,1.500000000000000000e+02,1.500000000000000000e+02,1.500000000000000000e+02,1.500000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000000e+02,1.417538501775298414e+02,1.445533131665829956e+02,1.500000000000000000e+02,1.500000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000000e+02,1.023260723855365342e+02,1.043362935440895143e+02,1.500000000000000000e+02,1.500000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
8.904253911732388360e+01,6.255574180337234935e+01,6.376991950943268250e+01,9.619689051177357442e+01,1.500000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000000e+02,1.500000000000000000e+02,1.500000000000000000e+02,1.500000000000000000e+02,1.500000000000000000e+02,-2.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000000e+02,1.500000000000000000e+02,1.500000000000000000e+02,1.500000000000000000e+02,1.500000000000000000e+02,-3.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000000e+02,1.500000000000000000e+02,1.500000000000000000e+02,1.500000000000000000e+02,9.634330045710174772e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000000e+02,1.500000000000000000e+02,1.500000000000000000e+02,1.500000000000000000e+02,1.500000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000000e+02,1.500000000000000000e+02,1.500000000000000000e+02,1.500000000000000000e+02,1.500000000000000000e+02,-2.000000000000000000e+00,0.000000000000000000e+00
1.443198459544025525e+02,1.405633650680331357e+02,1.266451552054126921e+02,1.500000000000000000e+02,1.500000000000000000e+02,-3.000000000000000000e+00,0.000000000000000000e+00
